temp,dew_point,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,Dhi,Dni,Ghi,day_sin,day_cos,year_sin,year_cos,weather_description_broken clouds,weather_description_few clouds,weather_description_haze,weather_description_light rain,weather_description_moderate rain,weather_description_other,weather_description_overcast clouds,weather_description_scattered clouds,weather_description_sky is clear,pv_power
281.66,276.31,1023,69,5.1,300,0.0,48,0,0,0,0.0,1.0,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,0,1,0,0.0
281.52,277.54,1023,76,4.56,291,0.0,54,0,0,0,0.25881904510252074,0.9659258262890683,0.008606996888688698,-0.9999629591162655,1,0,0,0,0,0,0,0,0,0.0
280.92,277.15,1023,77,4.45,289,0.0,85,0,0,0,0.49999999999999994,0.8660254037844387,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
281.06,274.89,1023,65,6.7,300,0.0,84,0,0,0,0.7071067811865476,0.7071067811865476,0.008606996888688698,-0.9999629591162655,1,0,0,0,0,0,0,0,0,0.0
280.93,277.34,1023,78,4.16,287,0.0,76,0,0,0,0.8660254037844386,0.5000000000000001,0.008606996888688698,-0.9999629591162655,1,0,0,0,0,0,0,0,0,0.0
280.54,277.32,1023,80,4.17,288,0.0,83,0,0,0,0.9659258262890683,0.25881904510252074,0.008606996888688698,-0.9999629591162655,1,0,0,0,0,0,0,0,0,0.0
280.36,277.32,1024,81,6.2,300,0.0,64,0,0,0,1.0,6.123233995736766e-17,0.008606996888688698,-0.9999629591162655,1,0,0,0,0,0,0,0,0,0.0
280.3,277.26,1025,81,3.99,291,0.0,30,0,0,0,0.9659258262890683,-0.25881904510252085,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,0,1,0,0.0
282.49,278.48,1026,76,4.33,293,0.0,25,28,195,57,0.8660254037844387,-0.4999999999999998,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,0,1,0,8.890000000000002
282.11,275.67,1026,64,6.7,300,0.0,40,41,705,229,0.7071067811865476,-0.7071067811865475,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,0,1,0,18.52799999999999
281.67,275.26,1026,64,1.0,310,0.0,40,58,790,375,0.49999999999999994,-0.8660254037844387,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,0,1,0,22.938
284.87,277.84,1025,62,3.31,281,0.0,34,145,575,432,0.258819045102521,-0.9659258262890682,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,0,1,0,41.749
287.9,276.71,1024,47,6.2,310,0.0,20,83,815,531,1.2246467991473532e-16,-1.0,0.008606996888688698,-0.9999629591162655,0,1,0,0,0,0,0,0,0,38.395
288.1,276.9,1023,47,6.2,310,0.0,15,57,889,543,-0.25881904510252035,-0.9659258262890684,0.008606996888688698,-0.9999629591162655,0,1,0,0,0,0,0,0,0,34.996999999999986
287.5,277.22,1023,50,1.58,274,0.0,65,64,831,474,-0.5000000000000001,-0.8660254037844386,0.008606996888688698,-0.9999629591162655,1,0,0,0,0,0,0,0,0,22.304
288.31,274.82,1023,40,0.0,0,0.0,40,181,152,246,-0.7071067811865475,-0.7071067811865477,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,0,1,0,11.198
287.99,274.53,1023,40,0.0,0,0.0,40,108,201,151,-0.8660254037844385,-0.5000000000000004,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,0,1,0,1.0590000000000004
285.79,279.17,1024,64,0.85,45,0.0,100,29,29,33,-0.9659258262890683,-0.25881904510252063,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
283.63,277.77,1025,67,3.6,330,0.0,100,0,0,0,-1.0,-1.8369701987210297e-16,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
283.56,277.7,1025,67,3.6,330,0.0,100,0,0,0,-0.9659258262890684,0.2588190451025203,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
283.51,278.89,1025,73,1.94,338,0.0,100,0,0,0,-0.8660254037844386,0.5000000000000001,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
281.57,273.31,1025,56,3.6,310,0.0,99,0,0,0,-0.7071067811865477,0.7071067811865474,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
281.73,273.46,1026,56,3.6,310,0.0,100,0,0,0,-0.5000000000000004,0.8660254037844384,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
283.0,279.16,1026,77,2.75,297,0.0,100,0,0,0,-0.2588190451025207,0.9659258262890683,0.008606996888688698,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
280.65,274.93,1026,67,3.6,300,0.0,100,0,0,0,0.0,1.0,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
280.92,275.18,1026,67,3.6,300,0.0,100,0,0,0,0.25881904510252074,0.9659258262890683,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
282.22,278.78,1026,79,2.7,285,0.0,100,0,0,0,0.49999999999999994,0.8660254037844387,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
280.56,275.85,1026,72,3.6,310,0.0,100,0,0,0,0.7071067811865476,0.7071067811865476,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
280.49,275.78,1026,72,3.6,310,0.0,99,0,0,0,0.8660254037844386,0.5000000000000001,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
282.28,278.83,1026,79,2.68,267,0.0,100,0,0,0,0.9659258262890683,0.25881904510252074,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
280.38,276.99,1026,79,3.1,300,0.0,100,0,0,0,1.0,6.123233995736766e-17,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
280.5,277.28,1027,80,3.1,300,0.0,100,0,0,0,0.9659258262890683,-0.25881904510252085,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
283.61,279.76,1027,77,2.65,272,0.0,100,11,0,11,0.8660254037844387,-0.4999999999999998,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,6.901999999999998
282.37,277.79,1027,73,0.0,0,0.0,75,88,0,88,0.7071067811865476,-0.7071067811865475,-0.008606996888688453,-0.9999629591162655,1,0,0,0,0,0,0,0,0,15.222
282.59,278.0,1027,73,0.0,0,0.0,75,150,0,150,0.49999999999999994,-0.8660254037844387,-0.008606996888688453,-0.9999629591162655,1,0,0,0,0,0,0,0,0,12.865000000000007
284.77,278.86,1027,67,2.61,293,0.0,100,155,0,155,0.258819045102521,-0.9659258262890682,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,10.619
286.15,277.84,1026,57,3.6,320,0.0,100,160,0,160,1.2246467991473532e-16,-1.0,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,7.143000000000003
286.18,277.87,1025,57,3.6,320,0.0,100,111,0,111,-0.25881904510252035,-0.9659258262890684,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,7.089999999999999
285.59,279.42,1024,66,2.94,288,0.0,100,103,0,103,-0.5000000000000001,-0.8660254037844386,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,4.376
285.78,278.7,1024,62,0.0,0,0.0,90,74,0,74,-0.7071067811865475,-0.7071067811865477,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,3.269
285.68,278.6,1024,62,0.0,0,0.0,90,64,0,64,-0.8660254037844385,-0.5000000000000004,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.5350000000000003
284.79,279.92,1024,72,3.07,304,0.0,99,26,0,26,-0.9659258262890683,-0.25881904510252063,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
283.84,279.79,1024,76,5.1,300,0.0,96,0,0,0,-1.0,-1.8369701987210297e-16,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,1,0,0,0.0
283.89,280.03,1024,77,5.1,300,0.0,83,0,0,0,-0.9659258262890684,0.2588190451025203,-0.008606996888688453,-0.9999629591162655,1,0,0,0,0,0,0,0,0,0.0
283.73,280.79,1025,82,4.44,299,0.0,82,0,0,0,-0.8660254037844386,0.5000000000000001,-0.008606996888688453,-0.9999629591162655,1,0,0,0,0,0,0,0,0,0.0
283.41,278.39,1025,71,5.1,310,0.0,78,0,0,0,-0.7071067811865477,0.7071067811865474,-0.008606996888688453,-0.9999629591162655,1,0,0,0,0,0,0,0,0,0.0
283.32,278.3,1024,71,5.1,310,0.0,48,0,0,0,-0.5000000000000004,0.8660254037844384,-0.008606996888688453,-0.9999629591162655,0,0,0,0,0,0,0,1,0,0.0
283.24,280.13,1025,81,5.14,279,0.0,83,0,0,0,-0.2588190451025207,0.9659258262890683,-0.008606996888688453,-0.9999629591162655,1,0,0,0,0,0,0,0,0,0.0
282.66,279.2,1024,79,6.7,310,0.0,80,0,0,0,0.0,1.0,-0.025818440227132835,-0.9996666485105112,1,0,0,0,0,0,0,0,0,0.0
282.64,279.18,1024,79,6.7,310,0.0,36,0,0,0,0.25881904510252074,0.9659258262890683,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,1,0,0.0
282.24,279.51,1024,83,5.87,281,0.0,5,0,0,0,0.49999999999999994,0.8660254037844387,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,0,1,0.0
281.68,278.96,1024,83,7.7,320,0.0,5,0,0,0,0.7071067811865476,0.7071067811865476,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,0,1,0.0
281.71,278.99,1024,83,7.7,320,0.0,3,0,0,0,0.8660254037844386,0.5000000000000001,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,0,1,0.0
281.1,278.74,1024,85,6.49,281,0.0,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,0,1,0.0
281.26,278.89,1024,85,7.7,310,0.0,2,0,0,0,1.0,6.123233995736766e-17,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,0,1,0.0
281.26,278.89,1025,85,7.7,310,0.0,7,0,0,0,0.9659258262890683,-0.25881904510252085,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,0,1,0.0
283.55,279.12,1026,74,6.23,265,0.0,11,22,323,63,0.8660254037844387,-0.4999999999999998,-0.025818440227132835,-0.9996666485105112,0,1,0,0,0,0,0,0,0,14.910000000000004
283.74,278.3,1026,69,2.6,310,0.0,40,44,675,224,0.7071067811865476,-0.7071067811865475,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,1,0,27.847000000000005
283.93,278.48,1026,69,2.6,310,0.0,40,54,789,373,0.49999999999999994,-0.8660254037844387,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,1,0,37.371
285.73,278.88,1026,63,5.84,232,0.0,18,62,836,481,0.258819045102521,-0.9659258262890682,-0.025818440227132835,-0.9996666485105112,0,1,0,0,0,0,0,0,0,42.851
287.73,276.86,1026,48,6.7,240,0.0,10,67,855,538,1.2246467991473532e-16,-1.0,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,0,1,42.096
287.83,276.95,1025,48,6.7,240,0.0,8,67,857,537,-0.25881904510252035,-0.9659258262890684,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,0,1,36.91700000000001
287.49,277.77,1025,52,5.91,212,0.0,6,60,848,478,-0.5000000000000001,-0.8660254037844386,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,0,1,28.443
287.99,273.82,1026,38,6.7,240,0.0,4,53,795,365,-0.7071067811865475,-0.7071067811865477,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,0,1,15.705999999999994
287.79,273.64,1027,38,6.7,240,0.0,4,43,671,211,-0.8660254037844385,-0.5000000000000004,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,0,1,2.547
285.29,278.0,1027,61,4.89,217,0.0,3,18,277,50,-0.9659258262890683,-0.25881904510252063,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,0,1,0.0
283.27,276.1,1028,61,4.1,260,0.0,6,0,0,0,-1.0,-1.8369701987210297e-16,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,0,1,0.0
283.04,275.88,1028,61,4.1,260,0.0,15,0,0,0,-0.9659258262890684,0.2588190451025203,-0.025818440227132835,-0.9996666485105112,0,1,0,0,0,0,0,0,0,0.0
283.01,276.75,1028,65,4.49,234,0.0,25,0,0,0,-0.8660254037844386,0.5000000000000001,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,1,0,0.0
280.46,273.89,1029,63,4.6,280,0.0,40,0,0,0,-0.7071067811865477,0.7071067811865474,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,1,0,0.0
280.31,273.75,1029,63,4.6,280,0.0,38,0,0,0,-0.5000000000000004,0.8660254037844384,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,1,0,0.0
283.09,277.47,1029,68,4.55,245,0.0,42,0,0,0,-0.2588190451025207,0.9659258262890683,-0.025818440227132835,-0.9996666485105112,0,0,0,0,0,0,0,1,0,0.0
280.75,274.38,1029,64,4.6,300,0.0,40,0,0,0,0.0,1.0,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,0.0
280.61,274.25,1029,64,4.6,300,0.0,43,0,0,0,0.25881904510252074,0.9659258262890683,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,0.0
282.82,277.21,1029,68,4.65,234,0.0,39,0,0,0,0.49999999999999994,0.8660254037844387,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,0.0
282.53,274.45,1029,57,5.1,250,0.0,34,0,0,0,0.7071067811865476,0.7071067811865476,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,0.0
282.5,274.42,1028,57,5.1,250,0.0,32,0,0,0,0.8660254037844386,0.5000000000000001,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,0.0
282.09,277.32,1028,72,4.72,232,0.0,37,0,0,0,0.9659258262890683,0.25881904510252074,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,0.0
280.82,276.29,1029,73,4.64,232,0.0,40,0,0,0,1.0,6.123233995736766e-17,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,0.0
280.71,276.19,1029,73,4.51,230,0.0,31,0,0,0,0.9659258262890683,-0.25881904510252085,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,0.0
284.08,278.83,1030,70,4.17,232,0.0,43,37,0,37,0.8660254037844387,-0.4999999999999998,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,9.284
283.44,277.37,1030,66,0.0,0,0.0,40,109,0,109,0.7071067811865476,-0.7071067811865475,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,13.313
283.51,277.44,1029,66,0.0,0,0.0,40,198,120,250,0.49999999999999994,-0.8660254037844387,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,15.074000000000002
286.13,281.0,1029,71,4.01,209,0.0,60,205,344,379,0.258819045102521,-0.9659258262890682,-0.04302223300453034,-0.99907411510223,1,0,0,0,0,0,0,0,0,19.485
287.4,279.01,1028,57,4.1,260,0.0,64,187,481,453,1.2246467991473532e-16,-1.0,-0.04302223300453034,-0.99907411510223,1,0,0,0,0,0,0,0,0,19.739
287.81,279.39,1027,57,4.1,260,0.0,90,91,769,513,-0.25881904510252035,-0.9659258262890684,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,1,0,0,30.174000000000003
288.2,282.56,1027,69,3.96,190,0.0,94,196,335,367,-0.5000000000000001,-0.8660254037844386,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,1,0,0,11.371999999999998
288.56,282.47,1027,67,0.0,0,0.0,40,186,172,252,-0.7071067811865475,-0.7071067811865477,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,3.8410000000000006
288.37,282.29,1027,67,0.0,0,0.0,40,88,357,172,-0.8660254037844385,-0.5000000000000004,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,1.5579999999999998
286.85,282.7,1027,76,3.92,177,0.0,66,19,243,48,-0.9659258262890683,-0.25881904510252063,-0.04302223300453034,-0.99907411510223,1,0,0,0,0,0,0,0,0,0.0
283.71,280.59,1027,81,3.88,176,0.0,60,0,0,0,-1.0,-1.8369701987210297e-16,-0.04302223300453034,-0.99907411510223,1,0,0,0,0,0,0,0,0,0.0
283.6,281.02,1027,84,3.63,175,0.0,46,0,0,0,-0.9659258262890684,0.2588190451025203,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,0.0
284.63,282.71,1028,88,3.61,184,0.0,42,0,0,0,-0.8660254037844386,0.5000000000000001,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,0.0
283.84,281.94,1027,88,4.6,280,0.0,34,0,0,0,-0.7071067811865477,0.7071067811865474,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,0.0
283.79,281.89,1027,88,4.6,280,0.0,50,0,0,0,-0.5000000000000004,0.8660254037844384,-0.04302223300453034,-0.99907411510223,0,0,0,0,0,0,0,1,0,0.0
284.07,282.82,1028,92,2.55,177,0.0,59,0,0,0,-0.2588190451025207,0.9659258262890683,-0.04302223300453034,-0.99907411510223,1,0,0,0,0,0,0,0,0,0.0
283.35,283.05,1027,98,6.2,330,0.0,80,0,0,0,0.0,1.0,-0.060213277365792774,-0.9981855344718586,1,0,0,0,0,0,0,0,0,0.0
283.37,283.07,1027,98,6.2,330,0.0,89,0,0,0,0.25881904510252074,0.9659258262890683,-0.060213277365792774,-0.9981855344718586,0,0,0,0,0,0,1,0,0,0.0
283.38,281.98,1027,91,1.93,205,0.0,81,0,0,0,0.49999999999999994,0.8660254037844387,-0.060213277365792774,-0.9981855344718586,1,0,0,0,0,0,0,0,0,0.0
283.01,282.71,1027,98,3.6,270,0.0,94,0,0,0,0.7071067811865476,0.7071067811865476,-0.060213277365792774,-0.9981855344718586,0,0,0,0,0,0,1,0,0,0.0
282.8,282.5,1027,98,3.6,270,0.0,94,0,0,0,0.8660254037844386,0.5000000000000001,-0.060213277365792774,-0.9981855344718586,0,0,0,0,0,0,1,0,0,0.0
283.59,281.86,1027,89,2.24,231,0.0,92,0,0,0,0.9659258262890683,0.25881904510252074,-0.060213277365792774,-0.9981855344718586,0,0,0,0,0,0,1,0,0,0.0
282.31,280.26,1027,87,3.6,300,0.0,86,0,0,0,1.0,6.123233995736766e-17,-0.060213277365792774,-0.9981855344718586,0,0,0,0,0,0,1,0,0,0.0
282.28,280.06,1027,86,3.6,300,0.0,71,0,0,0,0.9659258262890683,-0.25881904510252085,-0.060213277365792774,-0.9981855344718586,1,0,0,0,0,0,0,0,0,0.0
285.5,282.88,1027,84,2.51,234,0.0,95,25,0,25,0.8660254037844387,-0.4999999999999998,-0.060213277365792774,-0.9981855344718586,0,0,0,0,0,0,1,0,0,5.019
283.38,282.93,1027,97,1.0,50,0.0,90,65,0,65,0.7071067811865476,-0.7071067811865475,-0.060213277365792774,-0.9981855344718586,0,0,0,0,0,0,1,0,0,3.803000000000001
283.65,283.19,1027,97,1.0,50,0.0,90,178,0,178,0.49999999999999994,-0.8660254037844387,-0.060213277365792774,-0.9981855344718586,0,0,0,0,0,0,1,0,0,8.629999999999997
286.11,282.56,1027,79,2.15,221,0.0,100,263,88,309,0.258819045102521,-0.9659258262890682,-0.060213277365792774,-0.9981855344718586,0,0,0,0,0,0,1,0,0,17.941999999999997
286.76,283.93,1026,83,2.6,340,0.13,98,299,66,335,1.2246467991473532e-16,-1.0,-0.060213277365792774,-0.9981855344718586,0,0,0,1,0,0,0,0,0,16.064999999999998
286.99,284.16,1025,83,2.6,340,0.0,99,281,0,281,-0.25881904510252035,-0.9659258262890684,-0.060213277365792774,-0.9981855344718586,0,0,0,0,0,0,1,0,0,17.857
287.6,284.75,1024,83,1.68,169,0.0,96,253,0,253,-0.5000000000000001,-0.8660254037844386,-0.060213277365792774,-0.9981855344718586,0,0,0,0,0,0,1,0,0,12.909000000000002
287.97,284.18,1024,78,0.0,0,0.55,75,211,4,212,-0.7071067811865475,-0.7071067811865477,-0.060213277365792774,-0.9981855344718586,0,0,0,1,0,0,0,0,0,4.703
287.89,284.1,1023,78,0.0,0,0.34,75,77,0,77,-0.8660254037844385,-0.5000000000000004,-0.060213277365792774,-0.9981855344718586,0,0,0,1,0,0,0,0,0,0.4550000000000002
286.61,285.5,1023,93,1.73,148,0.12,100,16,0,16,-0.9659258262890683,-0.25881904510252063,-0.060213277365792774,-0.9981855344718586,0,0,0,1,0,0,0,0,0,0.0
284.71,283.62,1023,93,1.52,135,0.0,100,0,0,0,-1.0,-1.8369701987210297e-16,-0.060213277365792774,-0.9981855344718586,0,0,0,0,0,0,1,0,0,0.0
284.49,283.08,1023,91,1.47,130,0.0,100,0,0,0,-0.9659258262890684,0.2588190451025203,-0.060213277365792774,-0.9981855344718586,0,0,0,0,0,0,1,0,0,0.0
285.11,284.18,1023,94,1.26,125,0.0,100,0,0,0,-0.8660254037844386,0.5000000000000001,-0.060213277365792774,-0.9981855344718586,0,0,0,0,0,0,1,0,0,0.0
284.53,282.45,1023,87,2.6,290,0.1,100,0,0,0,-0.7071067811865477,0.7071067811865474,-0.060213277365792774,-0.9981855344718586,0,0,0,1,0,0,0,0,0,0.0
284.78,282.69,1023,87,2.6,290,0.14,100,0,0,0,-0.5000000000000004,0.8660254037844384,-0.060213277365792774,-0.9981855344718586,0,0,0,1,0,0,0,0,0,0.0
285.46,284.52,1022,94,2.6,50,0.15,100,0,0,0,-0.2588190451025207,0.9659258262890683,-0.060213277365792774,-0.9981855344718586,0,0,0,1,0,0,0,0,0,0.0
284.95,282.86,1021,87,0.0,0,0.0,100,0,0,0,0.0,1.0,-0.07738647923346277,-0.9970011699250151,0,0,0,0,0,0,1,0,0,0.0
284.95,282.86,1021,87,0.0,0,0.0,100,0,0,0,0.25881904510252074,0.9659258262890683,-0.07738647923346277,-0.9970011699250151,0,0,0,0,0,0,1,0,0,0.0
285.81,284.55,1020,92,3.93,52,0.0,100,0,0,0,0.49999999999999994,0.8660254037844387,-0.07738647923346277,-0.9970011699250151,0,0,0,0,0,0,1,0,0,0.0
285.44,283.17,1019,86,5.1,40,0.0,100,0,0,0,0.7071067811865476,0.7071067811865476,-0.07738647923346277,-0.9970011699250151,0,0,0,0,0,0,1,0,0,0.0
285.53,283.26,1018,86,5.1,40,0.0,100,0,0,0,0.8660254037844386,0.5000000000000001,-0.07738647923346277,-0.9970011699250151,0,0,0,0,0,0,1,0,0,0.0
285.67,284.73,1017,94,4.47,26,1.0,99,0,0,0,0.9659258262890683,0.25881904510252074,-0.07738647923346277,-0.9970011699250151,0,0,0,1,0,0,0,0,0,0.0
285.23,284.29,1017,94,2.6,20,0.35,78,0,0,0,1.0,6.123233995736766e-17,-0.07738647923346277,-0.9970011699250151,0,0,0,1,0,0,0,0,0,0.0
285.14,284.21,1017,94,2.6,20,0.27,67,0,0,0,0.9659258262890683,-0.25881904510252085,-0.07738647923346277,-0.9970011699250151,0,0,0,1,0,0,0,0,0,0.0
285.64,284.7,1018,94,2.66,336,0.26,72,5,0,5,0.8660254037844387,-0.4999999999999998,-0.07738647923346277,-0.9970011699250151,0,0,0,1,0,0,0,0,0,0.8550000000000004
285.07,284.61,1017,97,0.0,0,0.0,90,28,0,28,0.7071067811865476,-0.7071067811865475,-0.07738647923346277,-0.9970011699250151,0,0,0,1,0,0,0,0,0,12.526999999999996
285.17,284.71,1017,97,0.0,0,0.0,90,156,0,156,0.49999999999999994,-0.8660254037844387,-0.07738647923346277,-0.9970011699250151,0,0,0,1,0,0,0,0,0,24.770000000000003
286.99,284.34,1017,84,3.52,310,0.0,30,215,0,215,0.258819045102521,-0.9659258262890682,-0.07738647923346277,-0.9970011699250151,0,0,0,0,0,0,0,1,0,10.638000000000002
287.29,285.33,1016,88,7.2,340,0.0,26,126,0,126,1.2246467991473532e-16,-1.0,-0.07738647923346277,-0.9970011699250151,0,0,0,0,0,0,0,1,0,11.137999999999998
287.45,285.49,1015,88,7.2,340,0.0,36,61,0,61,-0.25881904510252035,-0.9659258262890684,-0.07738647923346277,-0.9970011699250151,0,0,0,0,0,0,0,1,0,23.626999999999992
289.11,283.43,1015,69,3.41,261,0.0,24,192,189,281,-0.5000000000000001,-0.8660254037844386,-0.07738647923346277,-0.9970011699250151,0,1,0,0,0,0,0,0,0,15.976000000000004
288.88,283.64,1015,71,0.5,310,0.5,40,109,10,113,-0.7071067811865475,-0.7071067811865477,-0.07738647923346277,-0.9970011699250151,0,0,0,1,0,0,0,0,0,9.056000000000004
288.89,283.65,1016,71,0.5,310,0.17,40,69,129,94,-0.8660254037844385,-0.5000000000000004,-0.07738647923346277,-0.9970011699250151,0,0,0,0,0,1,0,0,0,2.3020000000000005
286.82,283.99,1016,83,4.18,202,0.0,26,19,276,52,-0.9659258262890683,-0.25881904510252063,-0.07738647923346277,-0.9970011699250151,0,0,0,0,0,0,0,1,0,0.0
285.71,283.43,1017,86,4.6,240,0.0,36,0,0,0,-1.0,-1.8369701987210297e-16,-0.07738647923346277,-0.9970011699250151,0,0,0,0,0,0,0,1,0,0.0
285.87,283.59,1018,86,4.6,240,0.0,32,0,0,0,-0.9659258262890684,0.2588190451025203,-0.07738647923346277,-0.9970011699250151,0,0,0,0,0,0,0,1,0,0.0
285.62,282.45,1018,81,4.82,233,0.0,66,0,0,0,-0.8660254037844386,0.5000000000000001,-0.07738647923346277,-0.9970011699250151,1,0,0,0,0,0,0,0,0,0.0
285.81,280.7,1019,71,6.7,260,0.0,99,0,0,0,-0.7071067811865477,0.7071067811865474,-0.07738647923346277,-0.9970011699250151,0,0,0,0,0,0,1,0,0,0.0
285.79,280.68,1019,71,6.7,260,0.0,100,0,0,0,-0.5000000000000004,0.8660254037844384,-0.07738647923346277,-0.9970011699250151,0,0,0,0,0,0,1,0,0,0.0
285.28,281.94,1019,80,6.31,223,0.14,100,0,0,0,-0.2588190451025207,0.9659258262890683,-0.07738647923346277,-0.9970011699250151,0,0,0,1,0,0,0,0,0,0.0
285.64,280.32,1019,70,6.7,240,0.23,100,0,0,0,0.0,1.0,-0.09453674981719933,-0.9955213724144752,0,0,0,1,0,0,0,0,0,0.0
285.62,280.31,1020,70,6.7,240,0.21,100,0,0,0,0.25881904510252074,0.9659258262890683,-0.09453674981719933,-0.9955213724144752,0,0,0,1,0,0,0,0,0,0.0
285.09,282.12,1020,82,6.61,215,0.2,99,0,0,0,0.49999999999999994,0.8660254037844387,-0.09453674981719933,-0.9955213724144752,0,0,0,1,0,0,0,0,0,0.0
285.06,280.38,1020,73,7.7,240,0.21,99,0,0,0,0.7071067811865476,0.7071067811865476,-0.09453674981719933,-0.9955213724144752,0,0,0,1,0,0,0,0,0,0.0
285.08,280.4,1020,73,7.7,240,0.23,95,0,0,0,0.8660254037844386,0.5000000000000001,-0.09453674981719933,-0.9955213724144752,0,0,0,1,0,0,0,0,0,0.0
285.2,282.23,1020,82,6.63,206,0.19,99,0,0,0,0.9659258262890683,0.25881904510252074,-0.09453674981719933,-0.9955213724144752,0,0,0,1,0,0,0,0,0,0.0
